"Start_time","End_time","Rain_in","Int_in/15min","Int_in/hr","Flag"
2017-09-18 07:45:00,2017-09-18 07:45:00,0.01,0.01,0.04,"VERY SMALL"
2017-09-18 16:00:00,2017-09-19 03:00:00,0.13,0.04,0.16,"SMALL"
2017-09-20 00:15:00,2017-09-20 16:30:00,0.66,0.25,1,"MODERATE"
2017-09-21 08:15:00,2017-09-21 08:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-09-22 11:45:00,2017-09-22 21:00:00,0.1,0.05,0.2,"SMALL"
2017-09-23 20:45:00,2017-09-23 21:15:00,0.07,0.06,0.24,"VERY SMALL"
2017-09-24 08:15:00,2017-09-24 08:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-09-25 11:45:00,2017-09-25 11:45:00,0.01,0.01,0.04,"VERY SMALL"
2017-09-25 22:45:00,2017-09-26 14:15:00,0.12,0.02,0.08,"SMALL"
2017-09-26 23:00:00,2017-09-26 23:00:00,0.09,0.09,0.36,"VERY SMALL"
2017-09-27 07:30:00,2017-09-27 07:30:00,0.01,0.01,0.04,"VERY SMALL"
2017-09-27 16:15:00,2017-09-28 01:00:00,0.43,0.16,0.64,"SMALL"
2017-09-28 08:30:00,2017-09-28 14:45:00,0.03,0.01,0.04,"VERY SMALL"
2017-09-28 21:15:00,2017-09-29 13:00:00,0.54,0.1,0.4,"MODERATE"
2017-09-30 14:30:00,2017-09-30 14:30:00,0.01,0.01,0.04,"VERY SMALL"
2017-10-01 09:30:00,2017-10-01 09:30:00,0.01,0.01,0.04,"VERY SMALL"
2017-10-03 02:45:00,2017-10-03 03:00:00,0.02,0.01,0.04,"VERY SMALL"
2017-10-03 15:00:00,2017-10-04 07:30:00,0.54,0.14,0.56,"MODERATE"
2017-10-04 16:30:00,2017-10-04 16:30:00,0.01,0.01,0.04,"VERY SMALL"
2017-10-04 22:45:00,2017-10-04 22:45:00,0.01,0.01,0.04,"VERY SMALL"
2017-10-05 15:00:00,2017-10-05 18:15:00,0.11,0.05,0.2,"SMALL"
2017-10-06 01:15:00,2017-10-06 23:15:00,0.13,0.02,0.08,"SMALL"
2017-10-07 16:15:00,2017-10-07 16:15:00,0.02,0.02,0.08,"VERY SMALL"
2017-10-09 22:00:00,2017-10-10 06:00:00,0.27,0.08,0.32,"SMALL"
2017-10-10 16:30:00,2017-10-11 01:15:00,0.19,0.06,0.24,"SMALL"
2017-10-11 16:15:00,2017-10-11 21:45:00,0.07,0.05,0.2,"VERY SMALL"
2017-10-12 04:00:00,2017-10-12 04:00:00,0.01,0.01,0.04,"VERY SMALL"
2017-10-12 10:45:00,2017-10-12 14:30:00,0.24,0.17,0.68,"SMALL"
2017-10-12 21:30:00,2017-10-14 03:00:00,3.51,0.5,2,"LARGE"
2017-10-14 12:15:00,2017-10-16 01:00:00,1.68,0.32,1.28,"MODERATE"
2017-10-16 09:00:00,2017-10-17 07:00:00,0.29,0.1,0.4,"SMALL"
2017-10-17 16:30:00,2017-10-17 16:30:00,0.02,0.02,0.08,"VERY SMALL"
2017-10-18 13:00:00,2017-10-18 13:00:00,0.07,0.07,0.28,"VERY SMALL"
2017-10-18 20:00:00,2017-10-19 11:00:00,0.25,0.07,0.28,"SMALL"
2017-10-19 23:15:00,2017-10-20 20:00:00,0.32,0.13,0.52,"SMALL"
2017-10-21 07:15:00,2017-10-21 08:30:00,0.05,0.04,0.16,"VERY SMALL"
2017-10-21 14:45:00,2017-10-21 14:45:00,0.01,0.01,0.04,"VERY SMALL"
2017-10-21 23:45:00,2017-10-22 01:15:00,0.18,0.07,0.28,"SMALL"
2017-10-22 13:15:00,2017-10-22 13:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-10-23 03:30:00,2017-10-24 00:45:00,2.9,0.51,2.04,"LARGE"
2017-10-24 15:00:00,2017-10-24 15:00:00,0.01,0.01,0.04,"VERY SMALL"
2017-10-27 07:15:00,2017-10-27 07:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-10-28 06:30:00,2017-10-28 06:45:00,0.02,0.01,0.04,"VERY SMALL"
2017-10-28 13:15:00,2017-10-29 02:00:00,1.15,0.2,0.8,"MODERATE"
2017-10-29 12:15:00,2017-10-29 16:45:00,0.21,0.14,0.56,"SMALL"
2017-10-31 06:45:00,2017-10-31 09:00:00,0.05,0.02,0.08,"VERY SMALL"
2017-10-31 16:00:00,2017-10-31 16:00:00,0.01,0.01,0.04,"VERY SMALL"
2017-11-01 15:15:00,2017-11-01 15:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-11-02 07:00:00,2017-11-02 07:00:00,0.02,0.02,0.08,"VERY SMALL"
2017-11-03 07:30:00,2017-11-03 07:30:00,0.01,0.01,0.04,"VERY SMALL"
2017-11-04 07:00:00,2017-11-05 18:00:00,0.8,0.14,0.56,"MODERATE"
2017-11-06 08:30:00,2017-11-06 08:30:00,0.01,0.01,0.04,"VERY SMALL"
2017-11-06 14:45:00,2017-11-06 14:45:00,0.02,0.02,0.08,"VERY SMALL"
2017-11-06 23:15:00,2017-11-06 23:45:00,0.04,0.03,0.12,"VERY SMALL"
2017-11-07 06:30:00,2017-11-08 07:45:00,1.16,0.11,0.44,"MODERATE"
2017-11-08 14:45:00,2017-11-08 14:45:00,0.01,0.01,0.04,"VERY SMALL"
2017-11-09 08:00:00,2017-11-09 15:15:00,0.07,0.03,0.12,"VERY SMALL"
2017-11-10 02:00:00,2017-11-10 19:15:00,0.91,0.14,0.56,"MODERATE"
2017-11-11 02:45:00,2017-11-12 13:15:00,4.58,0.36,1.44,"LARGE"
2017-11-13 04:15:00,2017-11-13 09:45:00,0.05,0.02,0.08,"VERY SMALL"
2017-11-13 17:00:00,2017-11-13 19:15:00,0.13,0.09,0.36,"SMALL"
2017-11-14 02:45:00,2017-11-15 11:30:00,0.87,0.18,0.72,"MODERATE"
2017-11-15 20:45:00,2017-11-15 20:45:00,0.05,0.05,0.2,"VERY SMALL"
2017-11-16 07:00:00,2017-11-16 07:00:00,0.01,0.01,0.04,"VERY SMALL"
2017-11-16 17:15:00,2017-11-16 17:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-11-17 05:15:00,2017-11-17 05:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-11-19 14:15:00,2017-11-19 14:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-11-19 21:45:00,2017-11-19 21:45:00,0.02,0.02,0.08,"VERY SMALL"
2017-11-20 06:15:00,2017-11-20 06:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-11-20 13:30:00,2017-11-20 20:45:00,0.05,0.03,0.12,"VERY SMALL"
2017-11-21 11:30:00,2017-11-21 11:30:00,0.02,0.02,0.08,"VERY SMALL"
2017-11-21 20:00:00,2017-11-22 00:45:00,0.11,0.06,0.24,"SMALL"
2017-11-22 10:15:00,2017-11-22 10:45:00,0.03,0.01,0.04,"VERY SMALL"
2017-11-22 20:00:00,2017-11-22 20:00:00,0.01,0.01,0.04,"VERY SMALL"
2017-11-23 07:15:00,2017-11-23 13:45:00,0.05,0.02,0.08,"VERY SMALL"
2017-11-23 20:15:00,2017-11-23 20:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-11-24 07:00:00,2017-11-26 11:45:00,1.35,0.11,0.44,"MODERATE"
2017-11-27 00:45:00,2017-11-29 00:45:00,2.92,0.21,0.84,"LARGE"
2017-11-29 07:45:00,2017-11-29 07:45:00,0.01,0.01,0.04,"VERY SMALL"
2017-11-29 15:15:00,2017-11-30 13:45:00,2.54,0.23,0.92,"LARGE"
2017-11-30 21:30:00,2017-12-01 16:30:00,1.31,0.31,1.24,"MODERATE"
2017-12-02 07:00:00,2017-12-02 08:30:00,0.15,0.07,0.28,"SMALL"
2017-12-02 20:45:00,2017-12-03 00:00:00,0.1,0.02,0.08,"SMALL"
2017-12-03 09:45:00,2017-12-03 09:45:00,0.02,0.02,0.08,"VERY SMALL"
2017-12-03 17:30:00,2017-12-03 17:30:00,0.01,0.01,0.04,"VERY SMALL"
2017-12-04 07:15:00,2017-12-04 16:00:00,0.04,0.01,0.04,"VERY SMALL"
2017-12-08 07:15:00,2017-12-08 07:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-12-09 22:15:00,2017-12-11 01:00:00,1.27,0.16,0.64,"MODERATE"
2017-12-11 19:00:00,2017-12-12 01:30:00,0.1,0.04,0.16,"SMALL"
2017-12-12 12:15:00,2017-12-12 16:45:00,0.24,0.09,0.36,"SMALL"
2017-12-13 10:30:00,2017-12-13 17:00:00,0.03,0.01,0.04,"VERY SMALL"
2017-12-14 07:45:00,2017-12-14 07:45:00,0.01,0.01,0.04,"VERY SMALL"
2017-12-14 14:00:00,2017-12-14 14:00:00,0.01,0.01,0.04,"VERY SMALL"
2017-12-15 04:45:00,2017-12-16 05:00:00,0.24,0.1,0.4,"SMALL"
2017-12-16 17:45:00,2017-12-16 18:30:00,0.03,0.01,0.04,"VERY SMALL"
2017-12-17 02:30:00,2017-12-17 07:30:00,0.06,0.03,0.12,"VERY SMALL"
2017-12-18 17:45:00,2017-12-18 23:45:00,0.02,0.01,0.04,"VERY SMALL"
2017-12-19 13:45:00,2017-12-21 08:00:00,2.7,0.14,0.56,"LARGE"
2017-12-22 06:45:00,2017-12-22 12:45:00,0.43,0.08,0.32,"SMALL"
2017-12-23 08:15:00,2017-12-23 08:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-12-24 07:15:00,2017-12-24 07:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-12-24 16:00:00,2017-12-24 16:00:00,0.01,0.01,0.04,"VERY SMALL"
2017-12-25 02:15:00,2017-12-25 04:15:00,0.02,0.01,0.04,"VERY SMALL"
2017-12-25 14:30:00,2017-12-25 14:30:00,0.01,0.01,0.04,"VERY SMALL"
2017-12-26 03:15:00,2017-12-27 00:45:00,4.55,0.29,1.16,"LARGE"
2017-12-27 13:30:00,2017-12-27 15:15:00,0.2,0.17,0.68,"SMALL"
2017-12-28 11:45:00,2017-12-30 04:00:00,1.76,0.21,0.84,"MODERATE"
2018-01-01 21:45:00,2018-01-02 01:00:00,0.07,0.03,0.12,"VERY SMALL"
2018-01-06 06:15:00,2018-01-06 06:30:00,0.05,0.03,0.12,"VERY SMALL"
2018-01-06 14:45:00,2018-01-06 17:30:00,0.07,0.03,0.12,"VERY SMALL"
2018-01-07 10:45:00,2018-01-08 13:15:00,0.55,0.06,0.24,"MODERATE"
2018-01-09 04:45:00,2018-01-09 04:45:00,0.01,0.01,0.04,"VERY SMALL"
2018-01-09 23:45:00,2018-01-09 23:45:00,0.01,0.01,0.04,"VERY SMALL"
2018-01-11 00:45:00,2018-01-11 01:00:00,0.13,0.09,0.36,"SMALL"
2018-01-11 12:00:00,2018-01-11 12:00:00,0.01,0.01,0.04,"VERY SMALL"
2018-01-17 15:30:00,2018-01-17 15:30:00,0.01,0.01,0.04,"VERY SMALL"
2018-01-17 23:00:00,2018-01-17 23:00:00,0.02,0.02,0.08,"VERY SMALL"
2018-01-18 21:30:00,2018-01-21 01:00:00,3.54,0.23,0.92,"LARGE"
2018-01-21 08:15:00,2018-01-21 10:45:00,0.06,0.02,0.08,"VERY SMALL"
2018-01-22 07:45:00,2018-01-22 11:00:00,0.14,0.04,0.16,"SMALL"
2018-01-22 18:15:00,2018-01-23 02:30:00,0.14,0.04,0.16,"SMALL"
2018-01-23 09:15:00,2018-01-24 04:15:00,1.94,0.14,0.56,"MODERATE"
2018-01-25 06:30:00,2018-01-25 23:30:00,0.94,0.2,0.8,"MODERATE"
2018-01-26 06:00:00,2018-01-26 06:00:00,0.01,0.01,0.04,"VERY SMALL"
2018-01-28 06:15:00,2018-01-28 06:15:00,0.01,0.01,0.04,"VERY SMALL"
2018-01-31 08:45:00,2018-01-31 09:15:00,0.07,0.03,0.12,"VERY SMALL"
2018-01-31 22:30:00,2018-02-01 00:00:00,0.03,0.02,0.08,"VERY SMALL"
2018-02-01 10:30:00,2018-02-01 16:45:00,0.12,0.05,0.2,"SMALL"
2018-02-02 02:15:00,2018-02-02 08:30:00,0.19,0.11,0.44,"SMALL"
2018-02-04 17:45:00,2018-02-05 15:00:00,1.37,0.31,1.24,"MODERATE"
2018-02-05 21:45:00,2018-02-05 21:45:00,0.01,0.01,0.04,"VERY SMALL"
2018-02-07 13:00:00,2018-02-07 16:30:00,0.45,0.16,0.64,"SMALL"
2018-02-09 19:45:00,2018-02-09 19:45:00,0.01,0.01,0.04,"VERY SMALL"
2018-02-11 04:30:00,2018-02-11 07:45:00,0.08,0.02,0.08,"VERY SMALL"
2018-02-13 00:15:00,2018-02-13 00:15:00,0.02,0.02,0.08,"VERY SMALL"
2018-02-14 00:45:00,2018-02-15 09:45:00,3.51,0.23,0.92,"LARGE"
2018-02-17 20:45:00,2018-02-18 20:45:00,4.48,0.59,2.36,"LARGE"
2018-02-19 15:00:00,2018-02-19 15:00:00,0.01,0.01,0.04,"VERY SMALL"
2018-02-21 14:45:00,2018-02-21 17:45:00,0.12,0.04,0.16,"SMALL"
2018-02-22 01:45:00,2018-02-22 17:45:00,0.73,0.15,0.6,"MODERATE"
2018-02-23 13:15:00,2018-02-23 13:30:00,0.02,0.01,0.04,"VERY SMALL"
2018-02-24 08:00:00,2018-02-26 17:45:00,3.14,0.16,0.64,"LARGE"
2018-02-27 20:30:00,2018-02-27 20:30:00,0.01,0.01,0.04,"VERY SMALL"
2018-02-28 03:45:00,2018-03-02 17:45:00,8.14,0.31,1.24,"LARGE"
2018-03-03 05:15:00,2018-03-03 07:15:00,0.11,0.03,0.12,"SMALL"
2018-03-03 13:30:00,2018-03-03 14:45:00,0.05,0.03,0.12,"VERY SMALL"
2018-03-04 20:45:00,2018-03-04 20:45:00,0.01,0.01,0.04,"VERY SMALL"
2018-03-06 04:00:00,2018-03-06 07:15:00,0.03,0.01,0.04,"VERY SMALL"
2018-03-07 15:00:00,2018-03-07 20:15:00,0.11,0.07,0.28,"SMALL"
2018-03-08 03:00:00,2018-03-08 17:15:00,0.59,0.12,0.48,"MODERATE"
2018-03-12 08:30:00,2018-03-14 15:15:00,5.69,0.15,0.6,"LARGE"
2018-03-17 19:15:00,2018-03-19 12:00:00,4.88,0.23,0.92,"LARGE"
2018-03-20 07:15:00,2018-03-21 01:00:00,0.33,0.04,0.16,"SMALL"
2018-03-21 08:15:00,2018-03-21 12:30:00,0.02,0.01,0.04,"VERY SMALL"
2018-03-22 00:15:00,2018-03-23 00:15:00,0.47,0.06,0.24,"SMALL"
2018-03-23 12:45:00,2018-03-24 13:30:00,5.61,0.39,1.56,"LARGE"
2018-03-25 23:00:00,2018-03-25 23:15:00,0.05,0.03,0.12,"VERY SMALL"
2018-03-31 11:30:00,2018-03-31 13:45:00,0.61,0.21,0.84,"MODERATE"
2018-04-02 04:45:00,2018-04-02 19:15:00,1.45,0.16,0.64,"MODERATE"
2018-04-03 23:00:00,2018-04-04 02:45:00,0.04,0.02,0.08,"VERY SMALL"
2018-04-04 09:00:00,2018-04-04 12:45:00,0.05,0.02,0.08,"VERY SMALL"
2018-04-04 19:15:00,2018-04-05 13:00:00,0.34,0.08,0.32,"SMALL"
2018-04-05 21:15:00,2018-04-05 21:15:00,0.01,0.01,0.04,"VERY SMALL"
2018-04-06 05:30:00,2018-04-06 19:45:00,1.18,0.09,0.36,"MODERATE"
2018-04-07 02:30:00,2018-04-09 13:00:00,7.33,0.31,1.24,"LARGE"
2018-04-10 03:30:00,2018-04-11 05:45:00,1.35,0.15,0.6,"MODERATE"
2018-04-11 16:15:00,2018-04-13 02:15:00,1.81,0.17,0.68,"MODERATE"
2018-04-13 16:30:00,2018-04-16 07:00:00,5.03,0.28,1.12,"LARGE"
2018-04-17 03:45:00,2018-04-17 05:30:00,0.08,0.06,0.24,"VERY SMALL"
2018-04-17 22:00:00,2018-04-17 22:15:00,0.04,0.03,0.12,"VERY SMALL"
2018-04-18 05:45:00,2018-04-18 07:15:00,0.05,0.04,0.16,"VERY SMALL"
2018-04-18 15:00:00,2018-04-19 02:15:00,0.33,0.09,0.36,"SMALL"
2018-04-19 09:00:00,2018-04-20 10:00:00,0.74,0.14,0.56,"MODERATE"
2018-04-21 11:45:00,2018-04-22 00:00:00,0.83,0.31,1.24,"MODERATE"
2018-04-22 07:45:00,2018-04-22 08:00:00,0.03,0.02,0.08,"VERY SMALL"
2018-04-23 08:00:00,2018-04-23 09:30:00,0.1,0.06,0.24,"SMALL"
2018-04-23 23:45:00,2018-04-24 00:30:00,0.03,0.02,0.08,"VERY SMALL"
2018-04-24 07:45:00,2018-04-24 16:45:00,0.58,0.13,0.52,"MODERATE"
2018-04-25 17:30:00,2018-04-26 21:00:00,4.61,0.35,1.4,"LARGE"
2018-04-27 08:00:00,2018-04-27 08:00:00,0.01,0.01,0.04,"VERY SMALL"
2018-04-27 20:45:00,2018-04-27 23:45:00,0.15,0.07,0.28,"SMALL"
2018-04-29 13:30:00,2018-04-29 13:30:00,0.01,0.01,0.04,"VERY SMALL"
2018-05-02 04:00:00,2018-05-02 11:15:00,0.36,0.05,0.2,"SMALL"
2018-05-03 00:45:00,2018-05-03 02:30:00,0.04,0.01,0.04,"VERY SMALL"
2018-05-04 12:45:00,2018-05-05 03:45:00,0.82,0.1,0.4,"MODERATE"
2018-05-05 10:45:00,2018-05-05 17:45:00,0.62,0.11,0.44,"MODERATE"
2018-05-06 23:45:00,2018-05-09 00:15:00,3.85,0.18,0.72,"LARGE"
2018-05-09 07:00:00,2018-05-09 21:45:00,0.39,0.04,0.16,"SMALL"
2018-05-10 04:30:00,2018-05-10 10:45:00,0.07,0.02,0.08,"VERY SMALL"
2018-05-12 08:00:00,2018-05-12 09:30:00,0.09,0.06,0.24,"VERY SMALL"
2018-05-12 18:15:00,2018-05-12 20:30:00,0.03,0.01,0.04,"VERY SMALL"
2018-05-13 17:30:00,2018-05-15 21:00:00,4.73,0.31,1.24,"LARGE"
2018-05-16 04:30:00,2018-05-16 05:15:00,0.13,0.06,0.24,"SMALL"
2018-05-17 05:45:00,2018-05-17 05:45:00,0.05,0.05,0.2,"VERY SMALL"
2018-05-17 19:45:00,2018-05-18 05:45:00,0.07,0.05,0.2,"VERY SMALL"
2018-05-18 17:00:00,2018-05-18 17:00:00,0.01,0.01,0.04,"VERY SMALL"
2018-05-19 03:30:00,2018-05-19 03:30:00,0.01,0.01,0.04,"VERY SMALL"
2018-05-20 19:30:00,2018-05-21 01:30:00,0.65,0.35,1.4,"MODERATE"
2018-05-22 01:30:00,2018-05-22 01:30:00,0.01,0.01,0.04,"VERY SMALL"
2018-05-23 04:00:00,2018-05-23 04:00:00,0.04,0.04,0.16,"VERY SMALL"
2018-05-23 10:30:00,2018-05-24 13:30:00,0.2,0.05,0.2,"SMALL"
2018-05-25 01:00:00,2018-05-25 01:00:00,0.03,0.03,0.12,"VERY SMALL"
2018-05-26 03:15:00,2018-05-26 03:15:00,0.01,0.01,0.04,"VERY SMALL"
2018-05-26 14:00:00,2018-05-27 15:30:00,0.67,0.21,0.84,"MODERATE"
2018-05-28 02:15:00,2018-05-29 04:45:00,0.85,0.14,0.56,"MODERATE"
2018-05-30 05:00:00,2018-05-30 09:00:00,0.16,0.04,0.16,"SMALL"
2018-05-30 18:15:00,2018-06-01 03:45:00,0.42,0.06,0.24,"SMALL"
2018-06-01 11:15:00,2018-06-01 13:15:00,0.05,0.03,0.12,"VERY SMALL"
2018-06-03 20:00:00,2018-06-04 06:45:00,0.13,0.08,0.32,"SMALL"
2018-06-04 14:45:00,2018-06-05 02:45:00,0.43,0.07,0.28,"SMALL"
2018-06-05 20:00:00,2018-06-06 02:00:00,0.4,0.16,0.64,"SMALL"
2018-06-06 18:30:00,2018-06-08 03:45:00,0.92,0.2,0.8,"MODERATE"
2018-06-08 10:45:00,2018-06-08 10:45:00,0.02,0.02,0.08,"VERY SMALL"
2018-06-08 19:15:00,2018-06-09 09:15:00,3.18,0.5,2,"LARGE"
2018-06-09 18:45:00,2018-06-10 05:15:00,0.09,0.02,0.08,"VERY SMALL"
2018-06-10 11:30:00,2018-06-10 14:00:00,0.03,0.02,0.08,"VERY SMALL"
2018-06-12 09:00:00,2018-06-12 09:00:00,0.02,0.02,0.08,"VERY SMALL"
2018-06-12 16:30:00,2018-06-14 07:15:00,0.62,0.12,0.48,"MODERATE"
2018-06-21 22:45:00,2018-06-22 12:00:00,0.35,0.1,0.4,"SMALL"
2018-06-23 19:00:00,2018-06-24 01:15:00,0.19,0.07,0.28,"SMALL"
2018-06-24 11:00:00,2018-06-24 20:00:00,0.1,0.05,0.2,"SMALL"
2018-06-25 06:30:00,2018-06-25 07:00:00,0.03,0.01,0.04,"VERY SMALL"
2018-06-25 14:15:00,2018-06-27 00:45:00,1.17,0.18,0.72,"MODERATE"
2018-06-27 18:00:00,2018-06-28 12:15:00,1.11,0.12,0.48,"MODERATE"
2018-06-30 00:30:00,2018-06-30 00:30:00,0.01,0.01,0.04,"VERY SMALL"
2018-06-30 19:30:00,2018-07-01 03:15:00,0.06,0.02,0.08,"VERY SMALL"
2018-07-01 20:30:00,2018-07-01 22:45:00,0.09,0.08,0.32,"VERY SMALL"
2018-07-02 08:15:00,2018-07-02 08:15:00,0.01,0.01,0.04,"VERY SMALL"
2018-07-02 21:45:00,2018-07-03 11:15:00,0.64,0.18,0.72,"MODERATE"
2018-07-04 20:30:00,2018-07-04 20:30:00,0.01,0.01,0.04,"VERY SMALL"
2018-07-05 02:45:00,2018-07-05 05:45:00,0.12,0.07,0.28,"SMALL"
2018-07-05 18:30:00,2018-07-06 05:15:00,0.47,0.11,0.44,"SMALL"
2018-07-06 18:45:00,2018-07-08 11:15:00,1.48,0.12,0.48,"MODERATE"
2018-07-08 18:45:00,2018-07-09 08:15:00,0.68,0.18,0.72,"MODERATE"
2018-07-09 16:30:00,2018-07-09 22:15:00,0.07,0.04,0.16,"VERY SMALL"
2018-07-10 23:30:00,2018-07-11 04:00:00,0.05,0.02,0.08,"VERY SMALL"
2018-07-11 21:30:00,2018-07-11 21:30:00,0.01,0.01,0.04,"VERY SMALL"
2018-07-12 13:15:00,2018-07-13 00:00:00,0.3,0.1,0.4,"SMALL"
2018-07-13 18:15:00,2018-07-14 08:15:00,0.52,0.14,0.56,"MODERATE"
2018-07-14 14:45:00,2018-07-15 00:30:00,0.08,0.03,0.12,"VERY SMALL"
2018-07-15 10:00:00,2018-07-15 14:45:00,0.03,0.02,0.08,"VERY SMALL"
2018-07-17 01:45:00,2018-07-17 02:30:00,0.07,0.05,0.2,"VERY SMALL"
2018-07-17 11:15:00,2018-07-17 11:15:00,0.01,0.01,0.04,"VERY SMALL"
2018-07-18 00:00:00,2018-07-18 15:00:00,0.27,0.05,0.2,"SMALL"
2018-07-19 01:00:00,2018-07-19 02:00:00,0.02,0.01,0.04,"VERY SMALL"
2018-07-20 19:45:00,2018-07-20 19:45:00,0.01,0.01,0.04,"VERY SMALL"
2018-07-21 09:15:00,2018-07-21 10:30:00,0.03,0.02,0.08,"VERY SMALL"
2018-07-21 21:30:00,2018-07-23 10:30:00,2.78,0.2,0.8,"LARGE"
2018-07-24 07:45:00,2018-07-24 07:45:00,0.01,0.01,0.04,"VERY SMALL"
2018-07-25 03:30:00,2018-07-25 06:30:00,0.03,0.02,0.08,"VERY SMALL"
2018-07-25 21:00:00,2018-07-25 21:00:00,0.01,0.01,0.04,"VERY SMALL"
2018-07-26 03:45:00,2018-07-26 22:45:00,1.09,0.11,0.44,"MODERATE"
2018-07-28 21:00:00,2018-07-28 23:45:00,0.22,0.17,0.68,"SMALL"
2018-07-29 22:15:00,2018-07-30 08:00:00,0.13,0.05,0.2,"SMALL"
2018-07-30 23:45:00,2018-07-31 00:45:00,0.08,0.06,0.24,"VERY SMALL"
2018-07-31 14:30:00,2018-07-31 14:30:00,0.01,0.01,0.04,"VERY SMALL"
2018-08-01 01:30:00,2018-08-01 05:00:00,0.06,0.03,0.12,"VERY SMALL"
2018-08-02 04:30:00,2018-08-02 07:15:00,0.06,0.05,0.2,"VERY SMALL"
2018-08-02 22:45:00,2018-08-05 05:30:00,1.28,0.19,0.76,"MODERATE"
2018-08-05 21:45:00,2018-08-06 03:45:00,0.23,0.07,0.28,"SMALL"
2018-08-08 05:15:00,2018-08-08 05:15:00,0.01,0.01,0.04,"VERY SMALL"
2018-08-08 18:15:00,2018-08-10 17:15:00,10.06,0.24,0.96,"LARGE"
2018-08-11 02:15:00,2018-08-11 02:30:00,0.02,0.01,0.04,"VERY SMALL"
2018-08-11 13:30:00,2018-08-12 09:00:00,0.33,0.13,0.52,"SMALL"
2018-08-15 03:00:00,2018-08-15 03:30:00,0.05,0.04,0.16,"VERY SMALL"
2018-08-15 19:15:00,2018-08-15 20:45:00,0.02,0.01,0.04,"VERY SMALL"
2018-08-16 15:45:00,2018-08-17 04:30:00,0.37,0.13,0.52,"SMALL"
2018-08-17 10:45:00,2018-08-17 10:45:00,0.01,0.01,0.04,"VERY SMALL"
2018-08-17 21:45:00,2018-08-19 11:45:00,2.97,0.34,1.36,"LARGE"
2018-08-20 00:45:00,2018-08-20 00:45:00,0.01,0.01,0.04,"VERY SMALL"
2018-08-22 00:45:00,2018-08-22 00:45:00,0.03,0.03,0.12,"VERY SMALL"
2018-08-22 14:45:00,2018-08-23 16:00:00,1.12,0.14,0.56,"MODERATE"
2018-08-23 22:45:00,2018-08-23 22:45:00,0.01,0.01,0.04,"VERY SMALL"
2018-08-24 06:15:00,2018-08-25 08:45:00,1.53,0.13,0.52,"MODERATE"
2018-08-25 17:15:00,2018-08-25 17:15:00,0.01,0.01,0.04,"VERY SMALL"
2018-08-25 23:30:00,2018-08-29 06:45:00,14.08,0.85,3.4,"LARGE"
2018-08-30 16:00:00,2018-08-30 16:15:00,0.03,0.02,0.08,"VERY SMALL"
2018-08-31 04:00:00,2018-09-02 21:15:00,1.91,0.23,0.92,"MODERATE"
2018-09-03 10:15:00,2018-09-05 01:45:00,3.52,0.47,1.88,"LARGE"
2018-09-07 04:30:00,2018-09-07 14:45:00,0.37,0.17,0.68,"SMALL"
2018-09-07 22:15:00,2018-09-07 22:45:00,0.02,0.01,0.04,"VERY SMALL"
2018-09-09 17:15:00,2018-09-09 17:30:00,0.02,0.01,0.04,"VERY SMALL"
2018-09-11 11:15:00,2018-09-13 09:45:00,6.97,0.59,2.36,"LARGE"
2018-09-14 02:45:00,2018-09-14 03:00:00,0.02,0.01,0.04,"VERY SMALL"
2018-09-14 22:00:00,2018-09-15 13:00:00,0.12,0.06,0.24,"SMALL"
2018-09-15 20:45:00,2018-09-15 22:30:00,0.05,0.04,0.16,"VERY SMALL"
2018-09-16 09:15:00,2018-09-16 09:15:00,0.05,0.05,0.2,"VERY SMALL"
2018-09-17 03:15:00,2018-09-17 09:00:00,0.12,0.06,0.24,"SMALL"
2018-09-17 17:45:00,2018-09-17 18:30:00,0.02,0.01,0.04,"VERY SMALL"
2018-09-18 01:15:00,2018-09-18 01:15:00,0.01,0.01,0.04,"VERY SMALL"
2018-09-20 11:30:00,2018-09-20 16:15:00,0.04,0.02,0.08,"VERY SMALL"
2018-09-21 20:15:00,2018-09-21 21:00:00,0.04,0.02,0.08,"VERY SMALL"
2018-09-22 23:30:00,2018-09-23 07:00:00,0.06,0.04,0.16,"VERY SMALL"
2018-09-23 16:30:00,2018-09-23 18:15:00,0.09,0.02,0.08,"VERY SMALL"
2018-09-26 02:00:00,2018-09-26 05:15:00,0.02,0.01,0.04,"VERY SMALL"
2018-09-26 13:15:00,2018-09-27 02:00:00,1.14,0.22,0.88,"MODERATE"
2018-09-27 17:00:00,2018-09-27 23:45:00,0.06,0.03,0.12,"VERY SMALL"
2018-09-28 08:15:00,2018-09-28 22:15:00,0.91,0.23,0.92,"MODERATE"
